OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-HI,USGS Hawaii Water Science Center,USGS-210505157002501,4-0500-02 D20,Well,,20050000,,,,,21.0815409,-157.0041319,24000,1,seconds,Interpolated from MAP.,NAD83,2.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,3,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210510156561401,"E. Fork Kawela Gulch nr 770 ft, Molokai, HI",Stream,,20050000,1.63,sq mi,,,21.0860556,-156.9370833,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,770,feet,10,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210519157004101,4-0500-01 W12,Well,,20050000,,,,,21.0854297,-157.0085759,24000,1,seconds,Interpolated from MAP.,NAD83,28.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,60,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210524157013201,4-0501.01,Subsurface: Groundwater drain,,20050000,,,,,21.0868187,-157.0227425,24000,1,seconds,Interpolated from MAP.,NAD83,3.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,19720101,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210526156594801,4-0559-01 W19,Well,,20050000,,,,,21.087374,-156.9938534,24000,1,seconds,Interpolated from MAP.,NAD83,273.37,feet,.1,feet,Level or other surveyed method.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19620101,288,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210528156555701,"E. Fork Kawela Gulch nr 1210 ft, Molokai, HI",Stream,,20050000,,,,,21.0911389,-156.9324722,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1210,feet,10,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210530157013000,4-0501-04-12 W10D-L,Well: Multiple wells,,20050000,,,,,21.0884853,-157.0221867,24000,1,minutes,Interpolated from MAP.,NAD83,31.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,60,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210531156491901,4-0549-01 TU11,Well,,20050000,,,,,21.0887549,-156.8191336,24000,5,seconds,Interpolated from MAP.,NAD83,650.00,feet,10,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210533157012601,4-0501.02,Well,,20050000,,,,,21.0893186,-157.0210755,24000,5,seconds,Interpolated from MAP.,NAD83,10.00,feet,3,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19720101,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210534156463001,4-0546-01 D56,Well,,20050000,,,,,21.0895842,-156.772188,24000,1,seconds,Interpolated from MAP.,NAD83,20.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,20,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210534156555401,"E. Fork Kawela Gulch nr 1345 ft, Molokai, HI",Stream,,20050000,,,,,21.0928611,-156.9316944,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1345,feet,10,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210536157090201,4-0514-01 D4,Well,,20050000,,,,,21.0901536,-157.147742,24000,1,seconds,Interpolated from MAP.,NAD83,8.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,11,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210538157010201,4-0501-04 W10D,Well,,20050000,,,,,21.0907074,-157.0144086,24000,1,seconds,Interpolated from MAP.,NAD83,28.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,60,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210539156554501,"E. Fork Kawela Gulch nr 1510 ft, Molokai, HI",Stream,,20050000,,,,,21.0940556,-156.92925,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1510,feet,10,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210540157111601,4-0511-01 D6,Well,,20050000,,,,,21.091265,-157.1849637,24000,1,seconds,Interpolated from MAP.,NAD83,7.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,9,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210543156484101,"Punaula Gulch 1.7 mi US Mapulehu, Molokai, HI",Stream,,20050000,,,,,21.0953611,-156.8115,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210543157015501,4-0501.03,Well,,20050000,,,,,21.0920963,-157.029131,24000,5,seconds,Interpolated from MAP.,NAD83,10.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19740101,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210544157014801,"4-0501-09 Forestry 1, Molokai, HI",Well,,20050000,,,,,21.0956667,-157.0300833,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,8,feet,2,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,Hawaii volcanic-rock aquifers,"East Molokai Volcanic Series, Undifferentiated",Unconfined single aquifer,,10,ft,10,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210545157022201,"Coconut Grove Spring near Kaunakakai, Molokai, HI",Spring,,20050000,,,,,21.0960556,-157.038861,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,0,feet,5,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210548157091601,4-0509-01 D8,Well,,20050000,,,,,21.0934869,-157.1516307,24000,1,seconds,Interpolated from MAP.,NAD83,3.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,6,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210551157100501,4-0510-01 D7,Well,,20050000,,,,,21.0943203,-157.1652414,24000,1,seconds,Interpolated from MAP.,NAD83,11.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,15,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210556157082601,4-0508-01,Well,,20050000,,,,,21.0957088,-157.137742,24000,1,seconds,Interpolated from MAP.,NAD83,8.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,9,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210557157011701,4-0501-01 W10A,Well,,20050000,,,,,21.0959851,-157.0185747,24000,1,seconds,Interpolated from MAP.,NAD83,22.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19000101,60,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210557157011702,4-0501-02 W10B,Well,,20050000,,,,,21.0959851,-157.0185747,24000,1,seconds,Interpolated from MAP.,NAD83,22.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19000101,75,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210601156551501,"E. Fork Kawela Gulch nr 2360 ft, Molokai, HI",Stream,,20050000,,,,,21.1002778,-156.9207222,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,2360,feet,10,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210601157011101,4-0501-03 W10C,Well,,20050000,,,,,21.0970962,-157.0169079,24000,1,seconds,Interpolated from MAP.,NAD83,25.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19100101,60,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210602156454701,"Waialua Str 100 ft US Kahawaiiki, Molokai, HI",Stream,,20050000,,,,,21.1006944,-156.763111,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210602156454801,"Kahawaiiki Str 100 ft US Waialua, Molokai, HI",Stream,,20050000,,,,,21.1005,-156.7634167,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210602157010401,4-0601-02 W11B,Well,,20050000,,,,,21.0973739,-157.0149634,24000,1,seconds,Interpolated from MAP.,NAD83,60.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19450101,60,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210605157012001,"4-0601-01 Kaunakakai, Molokai, HI",Well,,20050000,,,,,21.0970278,-157.0174444,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,51,feet,5,feet,Level or other surveyed method.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,"East Molokai Volcanic Series, Undifferentiated",Unconfined single aquifer,19540517,32,ft,59,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210606156453701,4-0645-01 D57,Well,,20050000,,,,,21.0984699,-156.7574665,24000,1,seconds,Interpolated from MAP.,NAD83,7.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,8,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210615157023601,4-0602-02 W9,Well,,20050000,,,,,21.1009849,-157.04052,24000,1,seconds,Interpolated from MAP.,NAD83,27.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,343,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210618157024101,4-0602-01 W8,Well,,20050000,,,,,21.1018182,-157.0419089,24000,1,seconds,Interpolated from MAP.,NAD83,20.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,60,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210623157035501,"4-0604-05 MECO Dug Well, Molokai, HI",Well,,20050000,,,,,21.1064167,-157.0653889,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,37,feet,5,feet,Level or other surveyed method.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,"East Molokai Volcanic Series, Undifferentiated",Unconfined single aquifer,,86,ft,86,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210629157070201,4-0607-01 W10,Well,,20050000,,,,,21.1048743,-157.1144093,24000,1,seconds,Interpolated from MAP.,NAD83,1.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,6,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210631157032001,4-0603-02 D14-1,Well,,20050000,,,,,21.1054292,-157.0527426,24000,1,seconds,Interpolated from MAP.,NAD83,15.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,15,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210635156541101,"E Fork Kawela US diversion nr 3640 ft, Molokai, HI",Stream,,20050000,0.43,sq mi,,,21.1098056,-156.903,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,3640,feet,10,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210635156541401,"E Fork Kawela DS diversion nr 3610 ft, Molokai, HI",Stream,,20050000,0.44,sq mi,,,21.1098056,-156.9038056,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,3610,feet,10,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210638157032601,4-0603-01 D14,Well,,20050000,,,,,21.1073736,-157.0544093,24000,1,seconds,Interpolated from MAP.,NAD83,15.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,16,ft,17,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210638157042801,4-0604-01 D13,Well,,20050000,,,,,21.1073736,-157.0716322,24000,1,seconds,Interpolated from MAP.,NAD83,2.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,4,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210639156444401,"Honouliwai Stream nr mouth, Molokai, HI",Stream,,20050000,,,,,21.1108333,-156.7455278,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210643156542401,"W Fork Kawela DS diversion nr 3675 ft, Molokai, HI",Stream,,20050000,,,,,21.1120556,-156.90675,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,3675,feet,10,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210645156542501,"W Fork Kawela US diversion nr 3685 ft, Molokai, HI",Stream,,20050000,,,,,21.1123889,-156.9069167,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,3685,feet,10,feet,Interpolated from topographic map.,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210647157034201,4-0603-03 W7,Well,,20050000,,,,,21.1098735,-157.0588538,24000,1,seconds,Interpolated from MAP.,NAD83,37.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,70,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210650156442701,"Honoulimaloo Stream nr mouth, Molokai, HI",Stream,,20050000,,,,,21.114,-156.7408333,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210655156445401,4-0644-01,Well,,20050000,,,,,21.1120785,-156.745522,24000,1,seconds,Interpolated from MAP.,NAD83,50.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19740126,67,ft,67,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210702157052001,4-0705-03 W5,Well,,20050000,,,,,21.1140399,-157.086076,24000,1,seconds,Interpolated from MAP.,NAD83,22.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,250,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210705157054401,4-0705-01 W3,Well,,20050000,,,,,21.1148731,-157.0927426,24000,1,seconds,Interpolated from MAP.,NAD83,22.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,74,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210707157062201,4-0706-02 D11,Well,,20050000,,,,,21.1154289,-157.1032979,24000,1,seconds,Interpolated from MAP.,NAD83,23.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,25,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210708157043701,4-0704-01 W6,Well,,20050000,,,,,21.1157067,-157.0741318,24000,1,seconds,Interpolated from MAP.,NAD83,50.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,125,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210708157052801,4-0705-02 W4,Well,,20050000,,,,,21.1157065,-157.0882982,24000,1,seconds,Interpolated from MAP.,NAD83,23.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,73,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210711157000501,"4-0700-01 Kakalahale, Molokai, HI",Well,,20050000,,,,,21.1165278,-156.9985833,24000,1,seconds,Interpolated from Digital MAP.,NAD83,1000,feet,0.5,feet,Level or other surveyed method.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,"East Molokai Volcanic Series, Undifferentiated",,19690507,1080,ft,1080,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210717156444901,"RB Honoulimaloo Str at conf, Molokai, HI",Stream,,20050000,,,,,21.1214167,-156.7469444,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210718156444801,"LB Honoulimaloo Str at conf, Molokai, HI",Stream,,20050000,,,,,21.1215556,-156.7468056,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210718156445501,"Honoulimaloo Sp 550 ft US LB conf, Molokai, HI",Spring,,20050000,,,,,21.1216111,-156.7485,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210719156595901,"MOLOKAI TUNNEL NR W PORTAL BELOW FLUME, MOLOKAI",Stream,,20050000,,,,,21.1187619,-156.996907,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210720156460901,"W Honouliwai Spring at alt 1150 ft, Molokai, HI",Spring,,20050000,,,,,21.1221389,-156.7691389,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,1126,feet,4.3,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210721156460801,"E Honouliwai Spring at alt 1150 ft, Molokai, HI",Spring,,20050000,,,,,21.1225278,-156.7687778,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210722156461101,"Honouliwai Str 75 ft DS conf, Molokai, HI",Stream,,20050000,,,,,21.1226944,-156.7696944,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210737157062001,4-0706-01 W2,Well,,20050000,,,,,21.1237619,-157.1027419,24000,1,seconds,Interpolated from MAP.,NAD83,125.00,feet,2,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,,140,ft,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210752156523701,"Kapuhi Str at Pelekunu conf, Molokai, HI",Stream,,20050000,,,,,21.1310556,-156.8768889,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210754156523501,"Pelekunu Str DS Kapuhi conf, Mokolai, HI",Stream,,20050000,,,,,21.1315833,-156.8765,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210754157052701,"IRRIGATION OUTLET AT AKEA FARM, HOOLEHUA,MOLOKAI","Lake, Reservoir, Impoundment",,20050000,,,,,21.1284839,-157.0880196,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210759156525801,"LB Pilipililau Str .6 mi US Pelekunu, Molokai, HI",Stream,,20050000,,,,,21.1330833,-156.8826389,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210807156524601,"543.1  PELEKUNU RAINGAGE AT ALT 700 FT, MOLOKAI",Atmosphere,,20050000,,,,,21.1320925,-156.8766322,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210818156524001,"Pilipililau Str at Pelekunu Str conf, Molokai, HI",Stream,,20050000,,,,,21.1384444,-156.8777778,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210822156550401,"Waikolu Str .1 mi US Molokai Tun, Molokai, HI",Stream,,20050000,,,,,21.1393056,-156.9177778,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210824156550301,"RB Waikolu Str 450 ft US Molokai Tun, Molokai, HI",Stream,,20050000,,,,,21.1400278,-156.9174722,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210825157004301,"4-0800-01 Kualapuu Deep Monitor Well, Molokai, HI",Well,,20050000,,,,,21.1370833,-157.0092222,24000,.01,seconds,Differentially corrected Global Positioning System.,NAD83,982.29,feet,.01,feet,Level or other surveyed method.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,"East Molokai Volcanic Series, Undifferentiated",Unconfined single aquifer,2001,1450,ft,1585,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210825157014501,"SMPL P-A STATE, MOLOKAI",Well,,20050000,,,,,21.1370946,-157.0263515,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,15,009,Hawaii volcanic-rock aquifers,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210826156550501,"Waikolu Str US Molokai Tun, Molokai, HI",Stream,,20050000,,,,,21.1405,-156.9181667,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210827156553301,4-0855-01 W22,Well,,20050000,,,,,21.1376482,-156.9230199,24000,5,seconds,Interpolated from MAP.,NAD83,992.00,feet,50,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,,,19610101,400,ft,400,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210827157071101,"4-0807-01 Palaau, Well 19, Molokai, HI",Well,,20050000,,,,,21.1376389,-157.1169444,24000,1,seconds,Interpolated from Digital MAP.,NAD83,348,feet,5,feet,Interpolated from topographic map.,LMSL,US,15,009,Hawaii volcanic-rock aquifers,"East Molokai Volcanic Series, Undifferentiated",,19751201,395,ft,395,ft,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210828156550601,"RB Waikolu Str DS Molokai Tun, Molokai, HI",Stream,,20050000,,,,,21.1409722,-156.9183333,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210828156550602,"Waikolu Str DS Molokai, Tun, Molokai, HI",Stream,,20050000,,,,,21.1409722,-156.9183333,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,960,feet,20,feet,Interpolated from Digital Elevation Model,LMSL,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210834156523501,"Pelekunu Str 100ft DS  Lanipuni Str, Molokai, HI",Stream,,20050000,,,,,21.1426944,-156.8763333,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210835156551401,"WAIKOLU STR AT MOLOKAI TUNNEL INTAKE, MOLOKAI",Stream,,20050000,,,,,21.1398704,-156.9177423,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
USGS-HI,USGS Hawaii Water Science Center,USGS-210836156551101,"Waikolu Str US spring .2 mi blw tun, Molokai, HI",Stream,,20050000,,,,,21.1433056,-156.91975,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,15,009,,,,,,,,,NWIS
